user_id,event,event_date,ab_variant,device,channel
PF07244,app_open,2024-01-09,Control,iOS,Social Media
PF07244,signup_start,2024-01-09,Control,iOS,Social Media
PF07244,signup_complete,2024-01-10,Control,iOS,Social Media
PF07245,app_open,2024-06-08,Variant_B,Android,App Store
PF07246,app_open,2024-06-08,Variant_B,Android,Word of Mouth
PF07246,signup_start,2024-06-09,Variant_B,Android,Word of Mouth
PF07247,app_open,2024-05-25,Control,iOS,Social Media
PF07247,signup_start,2024-05-27,Control,iOS,Social Media
PF07248,app_open,2024-04-16,Control,iOS,Word of Mouth
PF07248,signup_start,2024-04-17,Control,iOS,Word of Mouth
PF07248,signup_complete,2024-04-18,Control,iOS,Word of Mouth
PF07248,onboarding_start,2024-04-19,Control,iOS,Word of Mouth
PF07248,onboarding_complete,2024-04-19,Control,iOS,Word of Mouth
PF07249,app_open,2024-01-07,Variant_B,Android,App Store
PF07250,app_open,2024-03-13,Variant_B,iOS,Social Media
PF07250,signup_start,2024-03-14,Variant_B,iOS,Social Media
PF07250,signup_complete,2024-03-14,Variant_B,iOS,Social Media
PF07250,onboarding_start,2024-03-15,Variant_B,iOS,Social Media
PF07250,onboarding_complete,2024-03-16,Variant_B,iOS,Social Media
PF07251,app_open,2024-03-01,Variant_B,Web,Word of Mouth
PF07251,signup_start,2024-03-01,Variant_B,Web,Word of Mouth
PF07251,signup_complete,2024-03-02,Variant_B,Web,Word of Mouth
PF07251,onboarding_start,2024-03-02,Variant_B,Web,Word of Mouth
PF07251,onboarding_complete,2024-03-03,Variant_B,Web,Word of Mouth
PF07251,kyc_submitted,2024-03-03,Variant_B,Web,Word of Mouth
PF07251,kyc_approved,2024-03-05,Variant_B,Web,Word of Mouth
PF07251,first_transaction,2024-03-06,Variant_B,Web,Word of Mouth
PF07252,app_open,2024-05-17,Control,Android,Referral
PF07252,signup_start,2024-05-19,Control,Android,Referral
PF07252,signup_complete,2024-05-20,Control,Android,Referral
PF07252,onboarding_start,2024-05-22,Control,Android,Referral
PF07252,onboarding_complete,2024-05-23,Control,Android,Referral
PF07253,app_open,2024-04-07,Variant_B,Android,App Store
PF07253,signup_start,2024-04-08,Variant_B,Android,App Store
PF07253,signup_complete,2024-04-09,Variant_B,Android,App Store
PF07254,app_open,2024-01-25,Variant_B,Web,Word of Mouth
PF07254,signup_start,2024-01-27,Variant_B,Web,Word of Mouth
PF07254,signup_complete,2024-01-29,Variant_B,Web,Word of Mouth
PF07254,onboarding_start,2024-01-30,Variant_B,Web,Word of Mouth
PF07254,onboarding_complete,2024-01-31,Variant_B,Web,Word of Mouth
PF07255,app_open,2024-02-26,Variant_B,Android,Social Media
PF07255,signup_start,2024-02-27,Variant_B,Android,Social Media
PF07255,signup_complete,2024-02-28,Variant_B,Android,Social Media
PF07255,onboarding_start,2024-03-01,Variant_B,Android,Social Media
PF07256,app_open,2024-01-29,Variant_B,Android,Paid Ads
PF07256,signup_start,2024-01-31,Variant_B,Android,Paid Ads
PF07256,signup_complete,2024-01-31,Variant_B,Android,Paid Ads
PF07257,app_open,2024-03-15,Variant_B,Android,Organic Search
PF07257,signup_start,2024-03-16,Variant_B,Android,Organic Search
PF07257,signup_complete,2024-03-17,Variant_B,Android,Organic Search
PF07257,onboarding_start,2024-03-18,Variant_B,Android,Organic Search
PF07258,app_open,2024-02-11,Control,Android,App Store
PF07258,signup_start,2024-02-13,Control,Android,App Store
PF07258,signup_complete,2024-02-14,Control,Android,App Store
PF07258,onboarding_start,2024-02-15,Control,Android,App Store
PF07259,app_open,2024-04-12,Control,Android,Organic Search
PF07259,signup_start,2024-04-14,Control,Android,Organic Search
PF07259,signup_complete,2024-04-14,Control,Android,Organic Search
PF07259,onboarding_start,2024-04-15,Control,Android,Organic Search
PF07259,onboarding_complete,2024-04-16,Control,Android,Organic Search
PF07260,app_open,2024-04-01,Control,Android,Social Media
PF07260,signup_start,2024-04-02,Control,Android,Social Media
PF07260,signup_complete,2024-04-04,Control,Android,Social Media
PF07260,onboarding_start,2024-04-05,Control,Android,Social Media
PF07260,onboarding_complete,2024-04-06,Control,Android,Social Media
PF07261,app_open,2024-02-25,Variant_B,Web,Organic Search
PF07262,app_open,2024-06-02,Variant_B,Android,Organic Search
PF07263,app_open,2024-03-22,Control,Android,Paid Ads
PF07263,signup_start,2024-03-22,Control,Android,Paid Ads
PF07263,signup_complete,2024-03-22,Control,Android,Paid Ads
PF07263,onboarding_start,2024-03-23,Control,Android,Paid Ads
PF07263,onboarding_complete,2024-03-23,Control,Android,Paid Ads
PF07263,kyc_submitted,2024-03-24,Control,Android,Paid Ads
PF07264,app_open,2024-04-02,Variant_B,iOS,Paid Ads
PF07265,app_open,2024-06-21,Variant_B,Android,Organic Search
PF07266,app_open,2024-06-25,Variant_B,iOS,Word of Mouth
PF07266,signup_start,2024-06-26,Variant_B,iOS,Word of Mouth
PF07266,signup_complete,2024-06-27,Variant_B,iOS,Word of Mouth
PF07266,onboarding_start,2024-06-27,Variant_B,iOS,Word of Mouth
PF07267,app_open,2024-06-12,Control,Android,Organic Search
PF07267,signup_start,2024-06-14,Control,Android,Organic Search
PF07267,signup_complete,2024-06-16,Control,Android,Organic Search
PF07267,onboarding_start,2024-06-17,Control,Android,Organic Search
PF07268,app_open,2024-05-08,Variant_B,Android,Referral
PF07268,signup_start,2024-05-10,Variant_B,Android,Referral
PF07268,signup_complete,2024-05-11,Variant_B,Android,Referral
PF07269,app_open,2024-02-28,Variant_B,Android,Organic Search
PF07269,signup_start,2024-03-01,Variant_B,Android,Organic Search
PF07269,signup_complete,2024-03-02,Variant_B,Android,Organic Search
PF07269,onboarding_start,2024-03-04,Variant_B,Android,Organic Search
PF07270,app_open,2024-05-07,Control,Android,Paid Ads
PF07270,signup_start,2024-05-08,Control,Android,Paid Ads
PF07270,signup_complete,2024-05-09,Control,Android,Paid Ads
PF07270,onboarding_start,2024-05-11,Control,Android,Paid Ads
PF07270,onboarding_complete,2024-05-11,Control,Android,Paid Ads
PF07271,app_open,2024-03-14,Variant_B,Web,Referral
PF07272,app_open,2024-04-26,Variant_B,iOS,Paid Ads
PF07272,signup_start,2024-04-27,Variant_B,iOS,Paid Ads
PF07272,signup_complete,2024-04-27,Variant_B,iOS,Paid Ads
PF07272,onboarding_start,2024-04-28,Variant_B,iOS,Paid Ads
PF07272,onboarding_complete,2024-04-29,Variant_B,iOS,Paid Ads
PF07272,kyc_submitted,2024-04-29,Variant_B,iOS,Paid Ads
PF07272,kyc_approved,2024-04-29,Variant_B,iOS,Paid Ads
PF07272,first_transaction,2024-04-30,Variant_B,iOS,Paid Ads
PF07273,app_open,2024-02-16,Control,iOS,Organic Search
PF07273,signup_start,2024-02-17,Control,iOS,Organic Search
PF07273,signup_complete,2024-02-19,Control,iOS,Organic Search
PF07273,onboarding_start,2024-02-20,Control,iOS,Organic Search
PF07274,app_open,2024-03-15,Variant_B,Web,Referral
PF07274,signup_start,2024-03-17,Variant_B,Web,Referral
PF07274,signup_complete,2024-03-18,Variant_B,Web,Referral
PF07275,app_open,2024-05-16,Variant_B,Android,Referral
PF07275,signup_start,2024-05-16,Variant_B,Android,Referral
PF07275,signup_complete,2024-05-16,Variant_B,Android,Referral
PF07275,onboarding_start,2024-05-18,Variant_B,Android,Referral
PF07275,onboarding_complete,2024-05-19,Variant_B,Android,Referral
PF07275,kyc_submitted,2024-05-20,Variant_B,Android,Referral
PF07275,kyc_approved,2024-05-20,Variant_B,Android,Referral
PF07275,first_transaction,2024-05-22,Variant_B,Android,Referral
PF07276,app_open,2024-04-29,Variant_B,iOS,App Store
PF07276,signup_start,2024-05-01,Variant_B,iOS,App Store
PF07276,signup_complete,2024-05-03,Variant_B,iOS,App Store
PF07276,onboarding_start,2024-05-04,Variant_B,iOS,App Store
PF07276,onboarding_complete,2024-05-05,Variant_B,iOS,App Store
PF07276,kyc_submitted,2024-05-06,Variant_B,iOS,App Store
PF07277,app_open,2024-06-23,Control,Android,Social Media
PF07277,signup_start,2024-06-25,Control,Android,Social Media
PF07277,signup_complete,2024-06-27,Control,Android,Social Media
PF07277,onboarding_start,2024-06-27,Control,Android,Social Media
PF07278,app_open,2024-04-09,Variant_B,Android,Paid Ads
PF07278,signup_start,2024-04-09,Variant_B,Android,Paid Ads
PF07278,signup_complete,2024-04-11,Variant_B,Android,Paid Ads
PF07279,app_open,2024-04-18,Variant_B,Android,Word of Mouth
PF07279,signup_start,2024-04-19,Variant_B,Android,Word of Mouth
PF07279,signup_complete,2024-04-20,Variant_B,Android,Word of Mouth
PF07279,onboarding_start,2024-04-20,Variant_B,Android,Word of Mouth
PF07279,onboarding_complete,2024-04-22,Variant_B,Android,Word of Mouth
PF07279,kyc_submitted,2024-04-22,Variant_B,Android,Word of Mouth
PF07280,app_open,2024-02-18,Variant_B,Web,App Store
PF07280,signup_start,2024-02-19,Variant_B,Web,App Store
PF07280,signup_complete,2024-02-20,Variant_B,Web,App Store
PF07280,onboarding_start,2024-02-22,Variant_B,Web,App Store
PF07280,onboarding_complete,2024-02-23,Variant_B,Web,App Store
PF07281,app_open,2024-06-08,Control,iOS,App Store
PF07282,app_open,2024-02-05,Control,Android,Paid Ads
PF07282,signup_start,2024-02-06,Control,Android,Paid Ads
PF07282,signup_complete,2024-02-06,Control,Android,Paid Ads
PF07282,onboarding_start,2024-02-06,Control,Android,Paid Ads
PF07282,onboarding_complete,2024-02-08,Control,Android,Paid Ads
PF07282,kyc_submitted,2024-02-10,Control,Android,Paid Ads
PF07282,kyc_approved,2024-02-12,Control,Android,Paid Ads
PF07283,app_open,2024-06-07,Variant_B,Web,Word of Mouth
PF07283,signup_start,2024-06-08,Variant_B,Web,Word of Mouth
PF07283,signup_complete,2024-06-09,Variant_B,Web,Word of Mouth
PF07283,onboarding_start,2024-06-10,Variant_B,Web,Word of Mouth
PF07283,onboarding_complete,2024-06-11,Variant_B,Web,Word of Mouth
PF07284,app_open,2024-06-03,Variant_B,Android,Organic Search
PF07284,signup_start,2024-06-05,Variant_B,Android,Organic Search
PF07284,signup_complete,2024-06-06,Variant_B,Android,Organic Search
PF07285,app_open,2024-01-07,Variant_B,iOS,Word of Mouth
PF07285,signup_start,2024-01-07,Variant_B,iOS,Word of Mouth
PF07285,signup_complete,2024-01-09,Variant_B,iOS,Word of Mouth
PF07286,app_open,2024-06-05,Control,iOS,Organic Search
PF07286,signup_start,2024-06-05,Control,iOS,Organic Search
PF07287,app_open,2024-02-12,Control,Web,App Store
PF07287,signup_start,2024-02-14,Control,Web,App Store
PF07287,signup_complete,2024-02-15,Control,Web,App Store
PF07287,onboarding_start,2024-02-15,Control,Web,App Store
PF07287,onboarding_complete,2024-02-16,Control,Web,App Store
PF07288,app_open,2024-06-25,Variant_B,Web,Referral
PF07289,app_open,2024-04-04,Control,Android,Paid Ads
PF07289,signup_start,2024-04-05,Control,Android,Paid Ads
PF07290,app_open,2024-06-03,Variant_B,iOS,App Store
PF07290,signup_start,2024-06-05,Variant_B,iOS,App Store
PF07290,signup_complete,2024-06-07,Variant_B,iOS,App Store
PF07290,onboarding_start,2024-06-07,Variant_B,iOS,App Store
PF07290,onboarding_complete,2024-06-09,Variant_B,iOS,App Store
PF07291,app_open,2024-06-17,Control,iOS,Social Media
PF07291,signup_start,2024-06-19,Control,iOS,Social Media
PF07291,signup_complete,2024-06-20,Control,iOS,Social Media
PF07291,onboarding_start,2024-06-21,Control,iOS,Social Media
PF07292,app_open,2024-05-21,Control,Android,Social Media
PF07292,signup_start,2024-05-23,Control,Android,Social Media
PF07292,signup_complete,2024-05-25,Control,Android,Social Media
PF07292,onboarding_start,2024-05-25,Control,Android,Social Media
PF07293,app_open,2024-02-19,Control,Web,App Store
PF07293,signup_start,2024-02-19,Control,Web,App Store
PF07294,app_open,2024-04-27,Control,iOS,Social Media
PF07294,signup_start,2024-04-28,Control,iOS,Social Media
PF07294,signup_complete,2024-04-28,Control,iOS,Social Media
PF07294,onboarding_start,2024-04-30,Control,iOS,Social Media
PF07295,app_open,2024-03-03,Variant_B,Android,Organic Search
PF07295,signup_start,2024-03-04,Variant_B,Android,Organic Search
PF07295,signup_complete,2024-03-04,Variant_B,Android,Organic Search
PF07295,onboarding_start,2024-03-05,Variant_B,Android,Organic Search
PF07296,app_open,2024-05-01,Control,Android,Organic Search
PF07296,signup_start,2024-05-02,Control,Android,Organic Search
PF07297,app_open,2024-02-21,Control,Web,Organic Search
PF07297,signup_start,2024-02-22,Control,Web,Organic Search
PF07297,signup_complete,2024-02-23,Control,Web,Organic Search
PF07297,onboarding_start,2024-02-24,Control,Web,Organic Search
PF07297,onboarding_complete,2024-02-25,Control,Web,Organic Search
PF07297,kyc_submitted,2024-02-27,Control,Web,Organic Search
PF07298,app_open,2024-02-04,Variant_B,iOS,Word of Mouth
PF07298,signup_start,2024-02-06,Variant_B,iOS,Word of Mouth
PF07298,signup_complete,2024-02-07,Variant_B,iOS,Word of Mouth
PF07298,onboarding_start,2024-02-09,Variant_B,iOS,Word of Mouth
PF07298,onboarding_complete,2024-02-10,Variant_B,iOS,Word of Mouth
PF07298,kyc_submitted,2024-02-12,Variant_B,iOS,Word of Mouth
PF07298,kyc_approved,2024-02-13,Variant_B,iOS,Word of Mouth
PF07299,app_open,2024-01-18,Variant_B,Android,Paid Ads
PF07299,signup_start,2024-01-19,Variant_B,Android,Paid Ads
PF07299,signup_complete,2024-01-20,Variant_B,Android,Paid Ads
PF07299,onboarding_start,2024-01-21,Variant_B,Android,Paid Ads
PF07300,app_open,2024-02-23,Control,Web,Referral
PF07300,signup_start,2024-02-25,Control,Web,Referral
PF07301,app_open,2024-04-28,Variant_B,iOS,Referral
PF07301,signup_start,2024-04-30,Variant_B,iOS,Referral
PF07301,signup_complete,2024-05-01,Variant_B,iOS,Referral
PF07301,onboarding_start,2024-05-03,Variant_B,iOS,Referral
PF07302,app_open,2024-06-24,Variant_B,Android,Organic Search
PF07303,app_open,2024-03-03,Variant_B,Android,App Store
PF07303,signup_start,2024-03-05,Variant_B,Android,App Store
PF07304,app_open,2024-02-16,Variant_B,iOS,Referral
PF07304,signup_start,2024-02-17,Variant_B,iOS,Referral
PF07304,signup_complete,2024-02-18,Variant_B,iOS,Referral
PF07304,onboarding_start,2024-02-18,Variant_B,iOS,Referral
PF07305,app_open,2024-05-08,Control,iOS,Word of Mouth
PF07305,signup_start,2024-05-10,Control,iOS,Word of Mouth
PF07306,app_open,2024-06-03,Variant_B,iOS,Organic Search
PF07307,app_open,2024-03-26,Variant_B,Android,Organic Search
PF07307,signup_start,2024-03-27,Variant_B,Android,Organic Search
PF07308,app_open,2024-03-03,Control,Android,Word of Mouth
PF07308,signup_start,2024-03-04,Control,Android,Word of Mouth
PF07309,app_open,2024-01-18,Control,Android,Social Media
PF07309,signup_start,2024-01-19,Control,Android,Social Media
PF07309,signup_complete,2024-01-21,Control,Android,Social Media
PF07310,app_open,2024-01-09,Variant_B,Android,Paid Ads
PF07310,signup_start,2024-01-10,Variant_B,Android,Paid Ads
PF07310,signup_complete,2024-01-11,Variant_B,Android,Paid Ads
PF07310,onboarding_start,2024-01-13,Variant_B,Android,Paid Ads
PF07310,onboarding_complete,2024-01-14,Variant_B,Android,Paid Ads
PF07311,app_open,2024-06-22,Control,Android,Paid Ads
PF07311,signup_start,2024-06-24,Control,Android,Paid Ads
PF07311,signup_complete,2024-06-26,Control,Android,Paid Ads
PF07312,app_open,2024-05-14,Control,Web,Referral
PF07312,signup_start,2024-05-15,Control,Web,Referral
PF07313,app_open,2024-04-08,Variant_B,iOS,App Store
PF07313,signup_start,2024-04-08,Variant_B,iOS,App Store
PF07313,signup_complete,2024-04-09,Variant_B,iOS,App Store
PF07314,app_open,2024-04-17,Variant_B,iOS,Word of Mouth
PF07314,signup_start,2024-04-19,Variant_B,iOS,Word of Mouth
PF07314,signup_complete,2024-04-21,Variant_B,iOS,Word of Mouth
PF07314,onboarding_start,2024-04-22,Variant_B,iOS,Word of Mouth
PF07315,app_open,2024-05-17,Variant_B,Android,Referral
PF07315,signup_start,2024-05-19,Variant_B,Android,Referral
PF07315,signup_complete,2024-05-20,Variant_B,Android,Referral
PF07315,onboarding_start,2024-05-22,Variant_B,Android,Referral
PF07316,app_open,2024-06-05,Control,Web,Social Media
PF07316,signup_start,2024-06-06,Control,Web,Social Media
PF07316,signup_complete,2024-06-07,Control,Web,Social Media
PF07316,onboarding_start,2024-06-08,Control,Web,Social Media
PF07317,app_open,2024-04-23,Variant_B,Android,Social Media
PF07317,signup_start,2024-04-24,Variant_B,Android,Social Media
PF07318,app_open,2024-01-17,Control,Web,Organic Search
PF07318,signup_start,2024-01-19,Control,Web,Organic Search
PF07318,signup_complete,2024-01-20,Control,Web,Organic Search
PF07319,app_open,2024-04-12,Variant_B,Android,Social Media
PF07319,signup_start,2024-04-13,Variant_B,Android,Social Media
PF07319,signup_complete,2024-04-13,Variant_B,Android,Social Media
PF07319,onboarding_start,2024-04-13,Variant_B,Android,Social Media
PF07319,onboarding_complete,2024-04-13,Variant_B,Android,Social Media
PF07319,kyc_submitted,2024-04-14,Variant_B,Android,Social Media
PF07320,app_open,2024-01-11,Control,iOS,App Store
PF07320,signup_start,2024-01-12,Control,iOS,App Store
PF07320,signup_complete,2024-01-13,Control,iOS,App Store
PF07321,app_open,2024-04-12,Variant_B,Android,Social Media
PF07321,signup_start,2024-04-13,Variant_B,Android,Social Media
PF07322,app_open,2024-04-19,Variant_B,Android,Referral
PF07322,signup_start,2024-04-19,Variant_B,Android,Referral
PF07323,app_open,2024-02-01,Variant_B,Web,Referral
PF07323,signup_start,2024-02-02,Variant_B,Web,Referral
PF07323,signup_complete,2024-02-02,Variant_B,Web,Referral
PF07323,onboarding_start,2024-02-03,Variant_B,Web,Referral
PF07323,onboarding_complete,2024-02-03,Variant_B,Web,Referral
PF07323,kyc_submitted,2024-02-04,Variant_B,Web,Referral
PF07323,kyc_approved,2024-02-06,Variant_B,Web,Referral
PF07323,first_transaction,2024-02-06,Variant_B,Web,Referral
PF07324,app_open,2024-02-07,Control,Web,App Store
PF07324,signup_start,2024-02-09,Control,Web,App Store
PF07324,signup_complete,2024-02-10,Control,Web,App Store
PF07324,onboarding_start,2024-02-11,Control,Web,App Store
PF07324,onboarding_complete,2024-02-12,Control,Web,App Store
PF07324,kyc_submitted,2024-02-12,Control,Web,App Store
PF07324,kyc_approved,2024-02-13,Control,Web,App Store
PF07325,app_open,2024-05-28,Variant_B,Android,Word of Mouth
PF07325,signup_start,2024-05-29,Variant_B,Android,Word of Mouth
PF07325,signup_complete,2024-05-29,Variant_B,Android,Word of Mouth
PF07325,onboarding_start,2024-05-31,Variant_B,Android,Word of Mouth
PF07326,app_open,2024-02-13,Variant_B,Android,Paid Ads
PF07326,signup_start,2024-02-15,Variant_B,Android,Paid Ads
PF07326,signup_complete,2024-02-16,Variant_B,Android,Paid Ads
PF07327,app_open,2024-04-16,Control,Web,Organic Search
PF07327,signup_start,2024-04-17,Control,Web,Organic Search
PF07327,signup_complete,2024-04-17,Control,Web,Organic Search
PF07327,onboarding_start,2024-04-18,Control,Web,Organic Search
PF07327,onboarding_complete,2024-04-20,Control,Web,Organic Search
PF07328,app_open,2024-02-07,Control,Android,Paid Ads
PF07328,signup_start,2024-02-09,Control,Android,Paid Ads
PF07328,signup_complete,2024-02-11,Control,Android,Paid Ads
PF07328,onboarding_start,2024-02-12,Control,Android,Paid Ads
PF07328,onboarding_complete,2024-02-14,Control,Android,Paid Ads
PF07328,kyc_submitted,2024-02-14,Control,Android,Paid Ads
PF07328,kyc_approved,2024-02-14,Control,Android,Paid Ads
PF07329,app_open,2024-05-04,Variant_B,Android,Paid Ads
PF07329,signup_start,2024-05-05,Variant_B,Android,Paid Ads
PF07329,signup_complete,2024-05-06,Variant_B,Android,Paid Ads
PF07329,onboarding_start,2024-05-08,Variant_B,Android,Paid Ads
PF07329,onboarding_complete,2024-05-10,Variant_B,Android,Paid Ads
PF07329,kyc_submitted,2024-05-10,Variant_B,Android,Paid Ads
PF07329,kyc_approved,2024-05-12,Variant_B,Android,Paid Ads
PF07330,app_open,2024-03-09,Variant_B,Web,App Store
PF07330,signup_start,2024-03-11,Variant_B,Web,App Store
PF07330,signup_complete,2024-03-12,Variant_B,Web,App Store
PF07330,onboarding_start,2024-03-12,Variant_B,Web,App Store
PF07330,onboarding_complete,2024-03-13,Variant_B,Web,App Store
PF07330,kyc_submitted,2024-03-14,Variant_B,Web,App Store
PF07330,kyc_approved,2024-03-14,Variant_B,Web,App Store
PF07331,app_open,2024-03-26,Control,Android,Paid Ads
PF07331,signup_start,2024-03-27,Control,Android,Paid Ads
PF07331,signup_complete,2024-03-28,Control,Android,Paid Ads
PF07331,onboarding_start,2024-03-30,Control,Android,Paid Ads
PF07331,onboarding_complete,2024-03-31,Control,Android,Paid Ads
PF07331,kyc_submitted,2024-03-31,Control,Android,Paid Ads
PF07332,app_open,2024-04-27,Control,Android,Social Media
PF07332,signup_start,2024-04-29,Control,Android,Social Media
PF07332,signup_complete,2024-05-01,Control,Android,Social Media
PF07332,onboarding_start,2024-05-02,Control,Android,Social Media
PF07333,app_open,2024-03-04,Control,iOS,Organic Search
PF07333,signup_start,2024-03-05,Control,iOS,Organic Search
PF07333,signup_complete,2024-03-06,Control,iOS,Organic Search
PF07333,onboarding_start,2024-03-07,Control,iOS,Organic Search
PF07334,app_open,2024-03-28,Variant_B,iOS,App Store
PF07334,signup_start,2024-03-28,Variant_B,iOS,App Store
PF07334,signup_complete,2024-03-30,Variant_B,iOS,App Store
PF07334,onboarding_start,2024-03-30,Variant_B,iOS,App Store
PF07334,onboarding_complete,2024-03-31,Variant_B,iOS,App Store
PF07335,app_open,2024-06-25,Variant_B,Android,Referral
PF07335,signup_start,2024-06-27,Variant_B,Android,Referral
PF07335,signup_complete,2024-06-28,Variant_B,Android,Referral
PF07335,onboarding_start,2024-06-29,Variant_B,Android,Referral
PF07335,onboarding_complete,2024-07-01,Variant_B,Android,Referral
PF07336,app_open,2024-03-25,Variant_B,Web,Social Media
PF07336,signup_start,2024-03-25,Variant_B,Web,Social Media
PF07336,signup_complete,2024-03-27,Variant_B,Web,Social Media
PF07336,onboarding_start,2024-03-28,Variant_B,Web,Social Media
PF07336,onboarding_complete,2024-03-28,Variant_B,Web,Social Media
PF07337,app_open,2024-06-28,Variant_B,iOS,Paid Ads
PF07337,signup_start,2024-06-30,Variant_B,iOS,Paid Ads
PF07337,signup_complete,2024-07-01,Variant_B,iOS,Paid Ads
PF07337,onboarding_start,2024-07-03,Variant_B,iOS,Paid Ads
PF07337,onboarding_complete,2024-07-04,Variant_B,iOS,Paid Ads
PF07337,kyc_submitted,2024-07-06,Variant_B,iOS,Paid Ads
PF07337,kyc_approved,2024-07-06,Variant_B,iOS,Paid Ads
PF07337,first_transaction,2024-07-08,Variant_B,iOS,Paid Ads
PF07338,app_open,2024-05-25,Control,Android,Paid Ads
PF07339,app_open,2024-06-02,Control,Web,Referral
PF07339,signup_start,2024-06-04,Control,Web,Referral
PF07339,signup_complete,2024-06-05,Control,Web,Referral
PF07339,onboarding_start,2024-06-07,Control,Web,Referral
PF07339,onboarding_complete,2024-06-09,Control,Web,Referral
PF07340,app_open,2024-02-05,Control,iOS,Referral
PF07340,signup_start,2024-02-06,Control,iOS,Referral
PF07340,signup_complete,2024-02-06,Control,iOS,Referral
PF07340,onboarding_start,2024-02-07,Control,iOS,Referral
PF07340,onboarding_complete,2024-02-07,Control,iOS,Referral
PF07340,kyc_submitted,2024-02-07,Control,iOS,Referral
PF07341,app_open,2024-05-14,Variant_B,Android,App Store
PF07341,signup_start,2024-05-15,Variant_B,Android,App Store
PF07341,signup_complete,2024-05-16,Variant_B,Android,App Store
PF07341,onboarding_start,2024-05-16,Variant_B,Android,App Store
PF07342,app_open,2024-01-07,Control,Android,Referral
PF07343,app_open,2024-04-04,Control,Android,Social Media
PF07343,signup_start,2024-04-04,Control,Android,Social Media
PF07343,signup_complete,2024-04-04,Control,Android,Social Media
PF07343,onboarding_start,2024-04-05,Control,Android,Social Media
PF07344,app_open,2024-03-15,Variant_B,Android,App Store
PF07344,signup_start,2024-03-17,Variant_B,Android,App Store
PF07344,signup_complete,2024-03-18,Variant_B,Android,App Store
PF07344,onboarding_start,2024-03-18,Variant_B,Android,App Store
PF07344,onboarding_complete,2024-03-18,Variant_B,Android,App Store
PF07345,app_open,2024-02-11,Variant_B,iOS,Social Media
PF07345,signup_start,2024-02-12,Variant_B,iOS,Social Media
PF07345,signup_complete,2024-02-13,Variant_B,iOS,Social Media
PF07345,onboarding_start,2024-02-14,Variant_B,iOS,Social Media
PF07345,onboarding_complete,2024-02-14,Variant_B,iOS,Social Media
PF07345,kyc_submitted,2024-02-15,Variant_B,iOS,Social Media
PF07345,kyc_approved,2024-02-17,Variant_B,iOS,Social Media
PF07346,app_open,2024-06-11,Variant_B,Android,Paid Ads
PF07346,signup_start,2024-06-12,Variant_B,Android,Paid Ads
PF07346,signup_complete,2024-06-12,Variant_B,Android,Paid Ads
PF07346,onboarding_start,2024-06-12,Variant_B,Android,Paid Ads
PF07346,onboarding_complete,2024-06-13,Variant_B,Android,Paid Ads
PF07346,kyc_submitted,2024-06-15,Variant_B,Android,Paid Ads
PF07347,app_open,2024-05-01,Variant_B,Web,Paid Ads
PF07347,signup_start,2024-05-02,Variant_B,Web,Paid Ads
PF07348,app_open,2024-06-21,Variant_B,Web,Paid Ads
PF07349,app_open,2024-02-09,Variant_B,Web,Social Media
PF07350,app_open,2024-02-08,Variant_B,Android,Word of Mouth
PF07350,signup_start,2024-02-09,Variant_B,Android,Word of Mouth
PF07350,signup_complete,2024-02-10,Variant_B,Android,Word of Mouth
PF07350,onboarding_start,2024-02-11,Variant_B,Android,Word of Mouth
PF07351,app_open,2024-04-09,Control,Android,Social Media
PF07351,signup_start,2024-04-10,Control,Android,Social Media
PF07351,signup_complete,2024-04-11,Control,Android,Social Media
PF07351,onboarding_start,2024-04-12,Control,Android,Social Media
PF07351,onboarding_complete,2024-04-12,Control,Android,Social Media
PF07351,kyc_submitted,2024-04-14,Control,Android,Social Media
PF07351,kyc_approved,2024-04-15,Control,Android,Social Media
PF07351,first_transaction,2024-04-16,Control,Android,Social Media
PF07352,app_open,2024-06-13,Variant_B,iOS,App Store
PF07352,signup_start,2024-06-15,Variant_B,iOS,App Store
PF07353,app_open,2024-01-09,Variant_B,Android,Organic Search
PF07353,signup_start,2024-01-11,Variant_B,Android,Organic Search
PF07353,signup_complete,2024-01-12,Variant_B,Android,Organic Search
PF07353,onboarding_start,2024-01-14,Variant_B,Android,Organic Search
PF07353,onboarding_complete,2024-01-14,Variant_B,Android,Organic Search
PF07354,app_open,2024-05-30,Variant_B,Android,Social Media
PF07354,signup_start,2024-06-01,Variant_B,Android,Social Media
PF07354,signup_complete,2024-06-01,Variant_B,Android,Social Media
PF07354,onboarding_start,2024-06-02,Variant_B,Android,Social Media
PF07354,onboarding_complete,2024-06-02,Variant_B,Android,Social Media
PF07354,kyc_submitted,2024-06-02,Variant_B,Android,Social Media
PF07355,app_open,2024-02-08,Variant_B,Android,Social Media
PF07355,signup_start,2024-02-08,Variant_B,Android,Social Media
PF07356,app_open,2024-03-08,Variant_B,Android,Social Media
PF07357,app_open,2024-05-10,Variant_B,Android,Referral
PF07357,signup_start,2024-05-12,Variant_B,Android,Referral
PF07357,signup_complete,2024-05-12,Variant_B,Android,Referral
PF07357,onboarding_start,2024-05-12,Variant_B,Android,Referral
PF07357,onboarding_complete,2024-05-14,Variant_B,Android,Referral
PF07357,kyc_submitted,2024-05-15,Variant_B,Android,Referral
PF07357,kyc_approved,2024-05-15,Variant_B,Android,Referral
PF07357,first_transaction,2024-05-16,Variant_B,Android,Referral
