user_id,signup_date,signup_month,channel,device,age_group,state,occupation,ab_variant,completed_onboarding,activated,plan,last_active_date,months_observed,days_since_signup,is_churned
PF07696,2024-02-12,2024-02,Word of Mouth,Web,25-34,Anambra,Student,Control,True,True,Free,2024-02-14,7,231,1
PF07697,2024-02-10,2024-02,Organic Search,Android,35-44,Rivers,Student,Control,True,True,Free,2024-02-10,7,233,1
PF07698,2024-06-23,2024-06,Social Media,Android,45-54,Lagos,Salaried Employee,Variant_B,True,True,Free,2024-06-24,3,99,1
PF07699,2024-06-11,2024-06,Organic Search,Web,35-44,Abuja,Trader/Business Owner,Control,False,True,Free,2024-06-12,3,111,1
PF07700,2024-02-08,2024-02,Paid Ads,Android,45-54,Edo,Freelancer,Variant_B,True,False,Free,2024-02-11,7,235,1
PF07701,2024-02-21,2024-02,Word of Mouth,Android,18-24,Lagos,Salaried Employee,Control,True,True,Basic,2024-05-08,7,222,1
PF07702,2024-01-13,2024-01,App Store,iOS,35-44,Abuja,Salaried Employee,Variant_B,True,False,Free,2024-04-12,8,261,1
PF07703,2024-03-16,2024-03,Social Media,Web,35-44,Delta,Salaried Employee,Variant_B,True,True,Free,2024-09-09,6,198,0
PF07704,2024-05-13,2024-05,Organic Search,iOS,18-24,Imo,Trader/Business Owner,Variant_B,False,False,Free,2024-05-16,4,140,1
PF07705,2024-05-01,2024-05,Paid Ads,Android,35-44,Anambra,Salaried Employee,Variant_B,False,False,Basic,2024-05-04,5,152,1
PF07706,2024-03-23,2024-03,Organic Search,Android,18-24,Lagos,Salaried Employee,Control,True,False,Premium,2024-09-01,6,191,0
PF07707,2024-03-17,2024-03,Social Media,Android,25-34,Oyo,Student,Variant_B,False,True,Basic,2024-03-17,6,197,1
PF07708,2024-01-20,2024-01,Social Media,Android,25-34,Rivers,Trader/Business Owner,Variant_B,True,True,Free,2024-01-22,8,254,1
PF07709,2024-05-22,2024-05,Paid Ads,Web,25-34,Kano,Student,Variant_B,True,False,Free,2024-05-24,4,131,1
PF07710,2024-02-23,2024-02,Referral,Web,25-34,Lagos,Salaried Employee,Variant_B,False,True,Free,2024-02-23,7,220,1
PF07711,2024-01-16,2024-01,Referral,iOS,25-34,Lagos,Freelancer,Variant_B,True,True,Free,2024-01-19,8,258,1
PF07712,2024-02-05,2024-02,Paid Ads,Android,45-54,Lagos,Salaried Employee,Control,True,True,Basic,2024-02-06,7,238,1
PF07713,2024-05-03,2024-05,Social Media,Android,25-34,Edo,Trader/Business Owner,Variant_B,True,True,Free,2024-05-04,5,150,1
PF07714,2024-03-03,2024-03,Social Media,Android,25-34,Kaduna,Student,Control,True,False,Free,2024-03-06,7,211,1
PF07715,2024-02-10,2024-02,Referral,iOS,35-44,Kano,Trader/Business Owner,Variant_B,True,True,Premium,2024-02-13,7,233,1
PF07716,2024-04-10,2024-04,Paid Ads,iOS,18-24,Oyo,Salaried Employee,Control,True,False,Free,2024-04-11,5,173,1
PF07717,2024-03-04,2024-03,App Store,iOS,25-34,Abuja,Civil Servant,Control,True,True,Free,2024-03-06,7,210,1
PF07718,2024-01-19,2024-01,Referral,Android,25-34,Imo,Salaried Employee,Variant_B,True,True,Free,2024-03-08,8,255,1
PF07719,2024-03-11,2024-03,Organic Search,Android,45-54,Anambra,Trader/Business Owner,Variant_B,True,True,Free,2024-09-01,6,203,0
PF07720,2024-04-12,2024-04,Social Media,Web,18-24,Anambra,Trader/Business Owner,Control,True,True,Basic,2024-05-03,5,171,1
PF07721,2024-05-29,2024-05,App Store,iOS,55+,Lagos,Freelancer,Variant_B,True,True,Free,2024-09-18,4,124,0
PF07722,2024-02-08,2024-02,Word of Mouth,iOS,25-34,Lagos,Student,Variant_B,True,True,Premium,2024-07-05,7,235,1
PF07723,2024-04-23,2024-04,Organic Search,Web,25-34,Delta,Other,Control,False,False,Free,2024-04-24,5,160,1
PF07724,2024-06-21,2024-06,Referral,Android,25-34,Lagos,Salaried Employee,Control,False,False,Free,2024-06-23,3,101,1
PF07725,2024-03-24,2024-03,Paid Ads,Web,35-44,Delta,Freelancer,Variant_B,True,True,Basic,2024-03-31,6,190,1
PF07726,2024-06-12,2024-06,Social Media,Android,45-54,Kano,Salaried Employee,Control,False,True,Free,2024-06-12,3,110,1
PF07727,2024-05-13,2024-05,Social Media,Web,35-44,Oyo,Civil Servant,Control,True,True,Basic,2024-07-08,4,140,1
PF07728,2024-05-14,2024-05,App Store,iOS,55+,Lagos,Civil Servant,Control,True,False,Free,2024-05-14,4,139,1
PF07729,2024-06-09,2024-06,App Store,Android,35-44,Oyo,Student,Control,False,False,Free,2024-06-12,3,113,1
PF07730,2024-02-29,2024-02,App Store,Android,18-24,Rivers,Trader/Business Owner,Control,True,True,Basic,2024-03-03,7,214,1
PF07731,2024-03-17,2024-03,Social Media,Android,18-24,Imo,Trader/Business Owner,Control,False,False,Free,2024-05-26,6,197,1
PF07732,2024-02-01,2024-02,Paid Ads,Web,25-34,Kano,Student,Control,True,False,Basic,2024-02-04,8,242,1
PF07733,2024-02-09,2024-02,Paid Ads,Android,18-24,Lagos,Salaried Employee,Variant_B,True,True,Free,2024-06-01,7,234,1
PF07734,2024-03-28,2024-03,App Store,Android,35-44,Lagos,Civil Servant,Variant_B,False,False,Basic,2024-03-30,6,186,1
PF07735,2024-01-11,2024-01,Word of Mouth,Android,35-44,Imo,Trader/Business Owner,Control,True,True,Basic,2024-05-12,8,263,1
PF07736,2024-03-06,2024-03,Organic Search,Android,25-34,Kaduna,Student,Control,True,False,Free,2024-03-06,6,208,1
PF07737,2024-06-09,2024-06,Referral,Android,18-24,Lagos,Trader/Business Owner,Variant_B,True,True,Free,2024-06-12,3,113,1
PF07738,2024-04-19,2024-04,Paid Ads,iOS,25-34,Rivers,Trader/Business Owner,Variant_B,True,True,Free,2024-04-20,5,164,1
PF07739,2024-06-26,2024-06,Word of Mouth,iOS,45-54,Lagos,Trader/Business Owner,Variant_B,True,False,Free,2024-06-29,3,96,1
PF07740,2024-03-15,2024-03,App Store,Android,55+,Oyo,Salaried Employee,Control,True,True,Basic,2024-03-16,6,199,1
PF07741,2024-05-13,2024-05,Referral,iOS,18-24,Delta,Salaried Employee,Variant_B,True,False,Free,2024-05-13,4,140,1
PF07742,2024-01-23,2024-01,Social Media,Web,18-24,Kaduna,Salaried Employee,Control,True,True,Free,2024-01-25,8,251,1
PF07743,2024-03-02,2024-03,Organic Search,iOS,25-34,Abuja,Trader/Business Owner,Control,True,True,Basic,2024-03-05,7,212,1
PF07744,2024-06-28,2024-06,Organic Search,Android,55+,Rivers,Other,Variant_B,True,True,Free,2024-08-11,3,94,1
PF07745,2024-04-17,2024-04,Organic Search,Android,35-44,Lagos,Salaried Employee,Control,True,True,Free,2024-05-01,5,166,1
PF07746,2024-06-12,2024-06,App Store,Android,25-34,Lagos,Salaried Employee,Control,True,True,Premium,2024-06-12,3,110,1
PF07747,2024-03-12,2024-03,Referral,Android,25-34,Kano,Salaried Employee,Variant_B,False,False,Free,2024-03-14,6,202,1
PF07748,2024-03-05,2024-03,Organic Search,Android,35-44,Abuja,Trader/Business Owner,Variant_B,False,True,Free,2024-07-19,6,209,1
PF07749,2024-05-10,2024-05,Referral,iOS,25-34,Rivers,Trader/Business Owner,Variant_B,False,False,Free,2024-05-12,4,143,1
PF07750,2024-04-17,2024-04,App Store,iOS,25-34,Rivers,Student,Variant_B,True,True,Basic,2024-05-21,5,166,1
PF07751,2024-03-05,2024-03,Social Media,iOS,35-44,Lagos,Salaried Employee,Variant_B,True,False,Free,2024-03-07,6,209,1
PF07752,2024-01-22,2024-01,Organic Search,Android,25-34,Lagos,Trader/Business Owner,Variant_B,True,True,Basic,2024-01-22,8,252,1
PF07753,2024-01-26,2024-01,Social Media,Android,18-24,Edo,Student,Variant_B,True,False,Free,2024-01-29,8,248,1
PF07754,2024-03-03,2024-03,Organic Search,Android,25-34,Delta,Salaried Employee,Control,True,False,Free,2024-03-06,7,211,1
PF07755,2024-02-26,2024-02,App Store,iOS,18-24,Abuja,Student,Variant_B,True,True,Premium,2024-02-29,7,217,1
PF07756,2024-06-19,2024-06,Organic Search,iOS,25-34,Kaduna,Salaried Employee,Variant_B,False,False,Free,2024-09-05,3,103,0
PF07757,2024-01-27,2024-01,Organic Search,Android,25-34,Abuja,Salaried Employee,Control,True,True,Premium,2024-06-23,8,247,1
PF07758,2024-05-04,2024-05,Referral,Android,35-44,Abuja,Freelancer,Variant_B,True,True,Free,2024-06-16,4,149,1
PF07759,2024-06-04,2024-06,Paid Ads,Android,45-54,Imo,Student,Variant_B,False,False,Free,2024-06-07,3,118,1
PF07760,2024-06-04,2024-06,App Store,iOS,18-24,Lagos,Student,Control,True,True,Basic,2024-06-07,3,118,1
PF07761,2024-01-11,2024-01,Paid Ads,Android,18-24,Edo,Trader/Business Owner,Variant_B,True,True,Free,2024-05-19,8,263,1
PF07762,2024-01-28,2024-01,Referral,Web,18-24,Abuja,Salaried Employee,Variant_B,True,True,Free,2024-02-18,8,246,1
PF07763,2024-06-13,2024-06,Social Media,Android,25-34,Rivers,Salaried Employee,Variant_B,True,False,Free,2024-06-13,3,109,1
PF07764,2024-05-27,2024-05,Referral,Android,35-44,Lagos,Salaried Employee,Variant_B,True,True,Free,2024-06-02,4,126,1
PF07765,2024-01-31,2024-01,App Store,Web,35-44,Kaduna,Trader/Business Owner,Control,False,True,Free,2024-02-01,8,243,1
PF07766,2024-04-02,2024-04,Paid Ads,Android,25-34,Imo,Salaried Employee,Variant_B,True,True,Basic,2024-04-05,6,181,1
PF07767,2024-04-10,2024-04,Social Media,Web,45-54,Abuja,Salaried Employee,Variant_B,True,True,Free,2024-04-10,5,173,1
PF07768,2024-03-29,2024-03,Organic Search,iOS,25-34,Abuja,Freelancer,Variant_B,False,False,Free,2024-04-01,6,185,1
PF07769,2024-04-27,2024-04,Organic Search,Android,18-24,Lagos,Student,Control,True,True,Free,2024-07-17,5,156,1
PF07770,2024-05-13,2024-05,Social Media,iOS,18-24,Kaduna,Trader/Business Owner,Variant_B,True,True,Basic,2024-05-31,4,140,1
PF07771,2024-04-12,2024-04,App Store,iOS,35-44,Imo,Trader/Business Owner,Variant_B,False,False,Free,2024-04-15,5,171,1
PF07772,2024-06-20,2024-06,Paid Ads,Android,35-44,Lagos,Student,Variant_B,True,True,Basic,2024-06-20,3,102,1
PF07773,2024-02-25,2024-02,Word of Mouth,Android,25-34,Kaduna,Salaried Employee,Control,True,True,Basic,2024-02-26,7,218,1
PF07774,2024-01-07,2024-01,Organic Search,Android,35-44,Imo,Student,Variant_B,True,False,Free,2024-01-09,8,267,1
PF07775,2024-01-26,2024-01,Organic Search,Android,18-24,Edo,Salaried Employee,Control,False,True,Premium,2024-09-06,8,248,0
PF07776,2024-04-15,2024-04,Referral,iOS,18-24,Kano,Trader/Business Owner,Control,True,True,Basic,2024-05-25,5,168,1
PF07777,2024-01-08,2024-01,Paid Ads,Android,25-34,Lagos,Civil Servant,Variant_B,False,False,Free,2024-09-20,8,266,0
PF07778,2024-04-26,2024-04,Paid Ads,Android,18-24,Oyo,Trader/Business Owner,Control,False,False,Free,2024-04-28,5,157,1
PF07779,2024-04-01,2024-04,Social Media,iOS,18-24,Abuja,Freelancer,Control,True,True,Basic,2024-04-03,6,182,1
PF07780,2024-03-31,2024-03,Referral,Android,25-34,Lagos,Student,Variant_B,True,True,Basic,2024-07-06,6,183,1
PF07781,2024-03-11,2024-03,Word of Mouth,Android,25-34,Imo,Trader/Business Owner,Variant_B,True,False,Basic,2024-03-14,6,203,1
PF07782,2024-01-13,2024-01,Referral,Android,18-24,Abuja,Salaried Employee,Control,False,True,Basic,2024-01-15,8,261,1
PF07783,2024-04-27,2024-04,Referral,Web,18-24,Rivers,Other,Control,False,False,Free,2024-04-29,5,156,1
PF07784,2024-02-11,2024-02,Social Media,Android,35-44,Abuja,Salaried Employee,Control,False,False,Free,2024-02-12,7,232,1
PF07785,2024-05-22,2024-05,App Store,Android,55+,Lagos,Salaried Employee,Variant_B,True,True,Premium,2024-06-23,4,131,1
PF07786,2024-05-20,2024-05,Organic Search,iOS,35-44,Lagos,Student,Control,True,True,Free,2024-06-19,4,133,1
PF07787,2024-03-23,2024-03,Social Media,Android,25-34,Abuja,Freelancer,Control,True,True,Premium,2024-03-26,6,191,1
PF07788,2024-03-30,2024-03,App Store,Web,45-54,Anambra,Student,Variant_B,False,False,Free,2024-06-23,6,184,1
PF07789,2024-02-14,2024-02,Social Media,Android,25-34,Kaduna,Salaried Employee,Variant_B,True,True,Basic,2024-02-17,7,229,1
PF07790,2024-01-23,2024-01,Paid Ads,Android,25-34,Lagos,Freelancer,Variant_B,True,False,Free,2024-01-25,8,251,1
PF07791,2024-03-31,2024-03,Word of Mouth,Android,25-34,Lagos,Salaried Employee,Variant_B,True,True,Basic,2024-04-01,6,183,1
PF07792,2024-03-22,2024-03,App Store,iOS,35-44,Lagos,Student,Control,False,True,Free,2024-08-24,6,192,1
PF07793,2024-03-19,2024-03,Referral,Android,35-44,Abuja,Civil Servant,Variant_B,True,True,Free,2024-08-31,6,195,0
PF07794,2024-01-24,2024-01,App Store,Android,45-54,Lagos,Other,Variant_B,False,True,Premium,2024-02-20,8,250,1
PF07795,2024-04-13,2024-04,Paid Ads,iOS,18-24,Anambra,Freelancer,Control,True,True,Free,2024-04-15,5,170,1
PF07796,2024-06-08,2024-06,Paid Ads,Android,35-44,Lagos,Trader/Business Owner,Control,True,False,Free,2024-06-11,3,114,1
PF07797,2024-06-12,2024-06,Organic Search,iOS,35-44,Lagos,Student,Control,True,True,Premium,2024-07-04,3,110,1
PF07798,2024-04-07,2024-04,Referral,Android,35-44,Abuja,Salaried Employee,Control,False,False,Free,2024-04-08,5,176,1
PF07799,2024-03-08,2024-03,Paid Ads,Android,35-44,Kano,Salaried Employee,Variant_B,True,False,Free,2024-03-11,6,206,1
PF07800,2024-03-30,2024-03,Paid Ads,iOS,25-34,Anambra,Salaried Employee,Control,False,False,Free,2024-04-01,6,184,1
PF07801,2024-04-22,2024-04,Social Media,Web,35-44,Lagos,Trader/Business Owner,Control,True,True,Free,2024-04-24,5,161,1
PF07802,2024-02-10,2024-02,Referral,Web,25-34,Lagos,Salaried Employee,Variant_B,True,True,Basic,2024-02-11,7,233,1
PF07803,2024-03-23,2024-03,Referral,Android,35-44,Lagos,Trader/Business Owner,Variant_B,True,False,Free,2024-03-23,6,191,1
PF07804,2024-01-29,2024-01,Paid Ads,iOS,35-44,Delta,Student,Variant_B,False,False,Free,2024-08-04,8,245,1
PF07805,2024-05-28,2024-05,App Store,Android,18-24,Rivers,Student,Variant_B,True,True,Free,2024-08-07,4,125,1
PF07806,2024-05-09,2024-05,Organic Search,Android,25-34,Abuja,Trader/Business Owner,Variant_B,True,True,Basic,2024-05-11,4,144,1
PF07807,2024-05-23,2024-05,Referral,Android,25-34,Lagos,Freelancer,Control,True,False,Free,2024-09-14,4,130,0
PF07808,2024-02-15,2024-02,Organic Search,iOS,18-24,Imo,Trader/Business Owner,Variant_B,True,False,Free,2024-02-18,7,228,1
PF07809,2024-06-07,2024-06,Social Media,Android,45-54,Kano,Salaried Employee,Control,True,True,Free,2024-07-21,3,115,1
PF07810,2024-01-20,2024-01,Word of Mouth,Web,55+,Rivers,Student,Control,False,False,Free,2024-01-21,8,254,1
PF07811,2024-01-24,2024-01,Social Media,Android,45-54,Lagos,Freelancer,Variant_B,True,False,Free,2024-01-24,8,250,1
PF07812,2024-06-02,2024-06,Word of Mouth,Android,45-54,Lagos,Civil Servant,Control,False,False,Free,2024-06-05,4,120,1
PF07813,2024-03-08,2024-03,Word of Mouth,Android,18-24,Kaduna,Salaried Employee,Variant_B,False,False,Free,2024-03-09,6,206,1
PF07814,2024-03-28,2024-03,Social Media,Android,35-44,Imo,Civil Servant,Control,False,True,Free,2024-04-17,6,186,1
PF07815,2024-03-31,2024-03,Word of Mouth,Android,35-44,Imo,Trader/Business Owner,Control,False,False,Basic,2024-04-03,6,183,1
PF07816,2024-02-04,2024-02,Referral,iOS,18-24,Abuja,Student,Control,False,False,Free,2024-04-12,7,239,1
PF07817,2024-01-27,2024-01,Social Media,iOS,55+,Lagos,Freelancer,Control,True,True,Basic,2024-01-29,8,247,1
PF07818,2024-06-06,2024-06,App Store,iOS,55+,Lagos,Trader/Business Owner,Variant_B,True,True,Free,2024-07-17,3,116,1
PF07819,2024-01-22,2024-01,Organic Search,Android,45-54,Oyo,Other,Control,False,False,Basic,2024-01-24,8,252,1
PF07820,2024-02-27,2024-02,Referral,Android,35-44,Rivers,Trader/Business Owner,Control,True,True,Free,2024-05-14,7,216,1
PF07821,2024-01-11,2024-01,Organic Search,Android,25-34,Oyo,Student,Variant_B,True,True,Free,2024-01-12,8,263,1
PF07822,2024-05-20,2024-05,Referral,Android,35-44,Lagos,Freelancer,Variant_B,True,True,Basic,2024-09-01,4,133,0
PF07823,2024-06-19,2024-06,Word of Mouth,iOS,25-34,Imo,Trader/Business Owner,Control,False,False,Free,2024-06-21,3,103,1
PF07824,2024-01-07,2024-01,Organic Search,Android,35-44,Kano,Salaried Employee,Control,False,False,Free,2024-01-10,8,267,1
PF07825,2024-02-27,2024-02,App Store,iOS,18-24,Delta,Trader/Business Owner,Control,True,True,Basic,2024-07-25,7,216,1
PF07826,2024-06-26,2024-06,Referral,Android,35-44,Lagos,Trader/Business Owner,Variant_B,True,True,Free,2024-08-05,3,96,1
PF07827,2024-03-03,2024-03,App Store,iOS,25-34,Kano,Other,Variant_B,True,True,Free,2024-07-27,7,211,1
PF07828,2024-02-27,2024-02,Paid Ads,Android,35-44,Abuja,Freelancer,Control,False,True,Basic,2024-03-01,7,216,1
PF07829,2024-06-14,2024-06,Referral,Android,18-24,Lagos,Freelancer,Variant_B,True,True,Free,2024-06-15,3,108,1
PF07830,2024-02-07,2024-02,Paid Ads,iOS,45-54,Kano,Civil Servant,Variant_B,True,True,Free,2024-02-07,7,236,1
PF07831,2024-03-16,2024-03,Organic Search,iOS,18-24,Rivers,Salaried Employee,Control,False,False,Free,2024-09-04,6,198,0
PF07832,2024-01-06,2024-01,Referral,iOS,35-44,Anambra,Salaried Employee,Control,True,True,Free,2024-06-26,8,268,1
PF07833,2024-06-05,2024-06,App Store,Android,18-24,Kano,Student,Variant_B,True,True,Free,2024-06-08,3,117,1
PF07834,2024-04-22,2024-04,Social Media,iOS,18-24,Imo,Salaried Employee,Control,True,False,Free,2024-04-25,5,161,1
PF07835,2024-05-22,2024-05,Organic Search,Android,25-34,Lagos,Civil Servant,Variant_B,False,True,Free,2024-05-23,4,131,1
PF07836,2024-04-15,2024-04,Organic Search,Android,25-34,Lagos,Salaried Employee,Control,True,True,Basic,2024-04-16,5,168,1
PF07837,2024-05-12,2024-05,Paid Ads,Android,18-24,Kano,Trader/Business Owner,Control,False,False,Free,2024-05-15,4,141,1
PF07838,2024-06-09,2024-06,Referral,Android,25-34,Lagos,Student,Variant_B,False,False,Basic,2024-06-12,3,113,1
PF07839,2024-03-07,2024-03,Word of Mouth,Android,18-24,Delta,Other,Variant_B,True,True,Free,2024-03-09,6,207,1
PF07840,2024-03-08,2024-03,Word of Mouth,Android,18-24,Imo,Freelancer,Variant_B,False,False,Free,2024-03-11,6,206,1
PF07841,2024-04-04,2024-04,Social Media,iOS,45-54,Imo,Freelancer,Variant_B,True,False,Free,2024-04-06,5,179,1
PF07842,2024-03-01,2024-03,Referral,Android,25-34,Lagos,Salaried Employee,Control,True,True,Premium,2024-03-03,7,213,1
PF07843,2024-05-18,2024-05,Organic Search,Android,35-44,Rivers,Civil Servant,Variant_B,True,True,Basic,2024-05-20,4,135,1
PF07844,2024-01-20,2024-01,App Store,Android,25-34,Abuja,Trader/Business Owner,Variant_B,True,True,Free,2024-03-23,8,254,1
PF07845,2024-02-04,2024-02,Paid Ads,Android,45-54,Abuja,Salaried Employee,Variant_B,True,False,Free,2024-02-06,7,239,1
PF07846,2024-06-28,2024-06,Organic Search,Android,25-34,Lagos,Civil Servant,Control,False,False,Free,2024-06-29,3,94,1
PF07847,2024-05-17,2024-05,Social Media,Android,45-54,Lagos,Student,Variant_B,False,False,Free,2024-05-18,4,136,1
PF07848,2024-01-25,2024-01,Referral,iOS,25-34,Abuja,Trader/Business Owner,Control,False,False,Free,2024-01-28,8,249,1
PF07849,2024-05-17,2024-05,Social Media,Android,18-24,Kano,Salaried Employee,Variant_B,True,True,Free,2024-05-19,4,136,1
PF07850,2024-01-27,2024-01,Paid Ads,iOS,35-44,Edo,Student,Variant_B,True,True,Free,2024-01-28,8,247,1
PF07851,2024-03-30,2024-03,Referral,Android,25-34,Kano,Trader/Business Owner,Variant_B,True,True,Free,2024-04-22,6,184,1
PF07852,2024-06-28,2024-06,Paid Ads,iOS,25-34,Edo,Salaried Employee,Variant_B,False,True,Free,2024-08-18,3,94,1
PF07853,2024-05-21,2024-05,Word of Mouth,iOS,18-24,Anambra,Freelancer,Variant_B,False,True,Free,2024-08-24,4,132,1
PF07854,2024-02-27,2024-02,App Store,iOS,45-54,Kano,Student,Control,True,True,Free,2024-05-14,7,216,1
PF07855,2024-03-09,2024-03,Organic Search,Android,55+,Kaduna,Salaried Employee,Control,True,True,Basic,2024-03-09,6,205,1
PF07856,2024-04-27,2024-04,Organic Search,Android,45-54,Lagos,Other,Variant_B,True,True,Basic,2024-04-30,5,156,1
PF07857,2024-05-07,2024-05,Organic Search,Android,35-44,Kaduna,Student,Control,True,False,Free,2024-09-15,4,146,0
PF07858,2024-04-21,2024-04,Organic Search,Web,25-34,Lagos,Student,Control,False,True,Free,2024-04-21,5,162,1
PF07859,2024-02-13,2024-02,Referral,Web,35-44,Delta,Trader/Business Owner,Control,True,False,Free,2024-02-13,7,230,1
PF07860,2024-05-23,2024-05,Paid Ads,iOS,18-24,Anambra,Salaried Employee,Variant_B,True,True,Basic,2024-05-26,4,130,1
PF07861,2024-05-23,2024-05,Organic Search,Web,25-34,Lagos,Freelancer,Control,False,False,Free,2024-05-23,4,130,1
PF07862,2024-03-29,2024-03,Social Media,iOS,35-44,Lagos,Trader/Business Owner,Variant_B,True,False,Free,2024-04-01,6,185,1
PF07863,2024-06-29,2024-06,App Store,Web,35-44,Delta,Freelancer,Variant_B,True,False,Basic,2024-06-30,3,93,1
PF07864,2024-01-17,2024-01,App Store,Android,55+,Rivers,Other,Control,True,True,Free,2024-01-19,8,257,1
PF07865,2024-01-17,2024-01,Social Media,iOS,25-34,Edo,Trader/Business Owner,Variant_B,True,True,Basic,2024-01-19,8,257,1
PF07866,2024-05-25,2024-05,Paid Ads,Android,18-24,Edo,Student,Variant_B,True,True,Basic,2024-05-27,4,128,1
PF07867,2024-01-08,2024-01,Social Media,iOS,35-44,Abuja,Salaried Employee,Variant_B,False,False,Free,2024-01-11,8,266,1
PF07868,2024-04-20,2024-04,Organic Search,Android,25-34,Lagos,Other,Variant_B,True,False,Free,2024-04-21,5,163,1
PF07869,2024-04-11,2024-04,Social Media,Android,18-24,Oyo,Freelancer,Control,False,False,Free,2024-04-12,5,172,1
PF07870,2024-06-18,2024-06,Organic Search,Web,18-24,Abuja,Freelancer,Variant_B,False,False,Free,2024-06-21,3,104,1
PF07871,2024-03-20,2024-03,Referral,Android,18-24,Lagos,Salaried Employee,Control,True,False,Free,2024-07-16,6,194,1
PF07872,2024-06-27,2024-06,Word of Mouth,iOS,35-44,Abuja,Freelancer,Control,True,False,Basic,2024-06-29,3,95,1
PF07873,2024-03-25,2024-03,Paid Ads,Android,25-34,Rivers,Salaried Employee,Variant_B,True,False,Free,2024-03-26,6,189,1
PF07874,2024-05-25,2024-05,Social Media,Android,35-44,Oyo,Salaried Employee,Variant_B,True,True,Free,2024-07-24,4,128,1
PF07875,2024-05-10,2024-05,Referral,Android,25-34,Oyo,Salaried Employee,Variant_B,True,False,Free,2024-07-12,4,143,1
PF07876,2024-02-06,2024-02,Paid Ads,Web,45-54,Lagos,Salaried Employee,Variant_B,True,True,Free,2024-02-08,7,237,1
PF07877,2024-01-02,2024-01,Referral,Android,18-24,Lagos,Other,Variant_B,False,True,Free,2024-01-02,9,272,1
PF07878,2024-04-01,2024-04,Paid Ads,Web,35-44,Kano,Salaried Employee,Control,False,False,Free,2024-04-01,6,182,1
PF07879,2024-01-19,2024-01,Organic Search,Web,25-34,Kano,Salaried Employee,Variant_B,True,True,Basic,2024-01-19,8,255,1
PF07880,2024-05-15,2024-05,Referral,Web,35-44,Imo,Student,Variant_B,True,True,Free,2024-09-10,4,138,0
PF07881,2024-02-11,2024-02,Referral,iOS,55+,Oyo,Trader/Business Owner,Control,True,False,Basic,2024-09-20,7,232,0
PF07882,2024-02-19,2024-02,Paid Ads,iOS,45-54,Lagos,Trader/Business Owner,Control,False,False,Free,2024-02-20,7,224,1
PF07883,2024-06-02,2024-06,Referral,Android,45-54,Kano,Student,Control,True,False,Free,2024-06-03,4,120,1
PF07884,2024-02-16,2024-02,Organic Search,Android,18-24,Rivers,Salaried Employee,Variant_B,True,True,Basic,2024-02-16,7,227,1
PF07885,2024-06-15,2024-06,Referral,iOS,35-44,Lagos,Trader/Business Owner,Variant_B,True,True,Free,2024-09-12,3,107,0
PF07886,2024-01-31,2024-01,Paid Ads,Android,35-44,Lagos,Student,Variant_B,False,False,Basic,2024-03-11,8,243,1
PF07887,2024-01-23,2024-01,Social Media,Android,25-34,Lagos,Trader/Business Owner,Variant_B,True,False,Free,2024-01-23,8,251,1
PF07888,2024-04-13,2024-04,App Store,Web,35-44,Kano,Trader/Business Owner,Control,False,True,Free,2024-05-18,5,170,1
PF07889,2024-06-28,2024-06,App Store,Web,35-44,Lagos,Trader/Business Owner,Variant_B,True,True,Free,2024-07-01,3,94,1
PF07890,2024-04-14,2024-04,Paid Ads,Android,25-34,Oyo,Salaried Employee,Variant_B,False,False,Free,2024-04-17,5,169,1
PF07891,2024-06-27,2024-06,Paid Ads,Android,18-24,Imo,Trader/Business Owner,Control,False,False,Free,2024-06-30,3,95,1
PF07892,2024-02-05,2024-02,Word of Mouth,Android,35-44,Lagos,Salaried Employee,Variant_B,False,False,Free,2024-02-07,7,238,1
PF07893,2024-02-16,2024-02,Organic Search,Android,35-44,Oyo,Trader/Business Owner,Variant_B,True,False,Free,2024-02-16,7,227,1
PF07894,2024-03-20,2024-03,Organic Search,Android,25-34,Imo,Civil Servant,Control,True,True,Free,2024-04-11,6,194,1
PF07895,2024-02-15,2024-02,Referral,iOS,55+,Delta,Salaried Employee,Control,False,False,Free,2024-09-19,7,228,0
PF07896,2024-04-20,2024-04,App Store,Android,18-24,Rivers,Trader/Business Owner,Control,True,True,Basic,2024-06-27,5,163,1
PF07897,2024-03-05,2024-03,Social Media,Android,25-34,Lagos,Salaried Employee,Variant_B,False,False,Free,2024-03-08,6,209,1
PF07898,2024-01-24,2024-01,Paid Ads,Web,35-44,Delta,Freelancer,Control,False,False,Free,2024-01-25,8,250,1
PF07899,2024-03-07,2024-03,App Store,Android,45-54,Imo,Salaried Employee,Control,True,True,Premium,2024-03-10,6,207,1
PF07900,2024-02-21,2024-02,Organic Search,Web,18-24,Lagos,Trader/Business Owner,Control,True,True,Free,2024-02-22,7,222,1
PF07901,2024-03-30,2024-03,Social Media,Android,18-24,Imo,Civil Servant,Control,True,True,Free,2024-04-20,6,184,1
PF07902,2024-06-11,2024-06,Paid Ads,iOS,25-34,Anambra,Trader/Business Owner,Control,True,False,Free,2024-06-11,3,111,1
PF07903,2024-03-27,2024-03,Referral,iOS,18-24,Imo,Trader/Business Owner,Variant_B,False,False,Free,2024-03-30,6,187,1
PF07904,2024-01-25,2024-01,Referral,Android,25-34,Kano,Salaried Employee,Control,True,False,Free,2024-02-16,8,249,1
