tx_id,user_id,tx_date,tx_month,tx_type,amount,status,device,channel,state
TX0019467,PF07310,2024-06-01,2024-06,Bill Payment,5980.0,Success,Android,Paid Ads,Edo
TX0019468,PF07310,2024-06-07,2024-06,Transfer,32820.0,Success,Android,Paid Ads,Edo
TX0019469,PF07315,2024-06-11,2024-06,Transfer,15800.0,Success,Android,Referral,Abuja
TX0019470,PF07315,2024-06-14,2024-06,Transfer,27400.0,Failed,Android,Referral,Abuja
TX0019471,PF07315,2024-06-07,2024-06,Investment,37490.0,Success,Android,Referral,Abuja
TX0019472,PF07315,2024-06-17,2024-06,Transfer,24840.0,Success,Android,Referral,Abuja
TX0019473,PF07317,2024-05-31,2024-05,Airtime,830.0,Success,Android,Social Media,Abuja
TX0019474,PF07317,2024-06-12,2024-06,Transfer,50.0,Success,Android,Social Media,Abuja
TX0019475,PF07317,2024-06-11,2024-06,Savings,18240.0,Success,Android,Social Media,Abuja
TX0019476,PF07317,2024-06-15,2024-06,Transfer,21930.0,Success,Android,Social Media,Abuja
TX0019477,PF07318,2024-02-16,2024-02,Card Payment,89900.0,Success,Web,Organic Search,Lagos
TX0019478,PF07318,2024-02-14,2024-02,Card Payment,1570.0,Success,Web,Organic Search,Lagos
TX0019479,PF07318,2024-02-11,2024-02,Transfer,114310.0,Success,Web,Organic Search,Lagos
TX0019480,PF07318,2024-02-02,2024-02,Transfer,34650.0,Success,Web,Organic Search,Lagos
TX0019481,PF07318,2024-02-27,2024-02,Airtime,1150.0,Success,Web,Organic Search,Lagos
TX0019482,PF07318,2024-02-17,2024-02,Data Bundle,1470.0,Success,Web,Organic Search,Lagos
TX0019483,PF07318,2024-02-10,2024-02,Airtime,960.0,Success,Web,Organic Search,Lagos
TX0019484,PF07319,2024-05-24,2024-05,Investment,22480.0,Success,Android,Social Media,Lagos
TX0019485,PF07319,2024-05-15,2024-05,Bill Payment,27470.0,Success,Android,Social Media,Lagos
TX0019486,PF07319,2024-05-28,2024-05,Airtime,80.0,Success,Android,Social Media,Lagos
TX0019487,PF07319,2024-05-03,2024-05,Investment,17080.0,Success,Android,Social Media,Lagos
TX0019488,PF07319,2024-05-02,2024-05,Card Payment,12180.0,Success,Android,Social Media,Lagos
TX0019489,PF07319,2024-05-13,2024-05,Transfer,29630.0,Success,Android,Social Media,Lagos
TX0019490,PF07319,2024-05-09,2024-05,Transfer,46840.0,Success,Android,Social Media,Lagos
TX0019491,PF07319,2024-05-11,2024-05,Bill Payment,2010.0,Success,Android,Social Media,Lagos
TX0019492,PF07319,2024-06-12,2024-06,Data Bundle,2290.0,Success,Android,Social Media,Lagos
TX0019493,PF07319,2024-05-31,2024-05,Data Bundle,2240.0,Success,Android,Social Media,Lagos
TX0019494,PF07319,2024-06-10,2024-06,Data Bundle,2680.0,Success,Android,Social Media,Lagos
TX0019495,PF07319,2024-06-20,2024-06,Transfer,36850.0,Success,Android,Social Media,Lagos
TX0019496,PF07319,2024-06-18,2024-06,Card Payment,17210.0,Failed,Android,Social Media,Lagos
TX0019497,PF07319,2024-06-24,2024-06,Data Bundle,1520.0,Success,Android,Social Media,Lagos
TX0019498,PF07319,2024-06-10,2024-06,Transfer,13760.0,Success,Android,Social Media,Lagos
TX0019499,PF07319,2024-06-25,2024-06,Bill Payment,25850.0,Success,Android,Social Media,Lagos
TX0019500,PF07319,2024-06-11,2024-06,Transfer,44510.0,Success,Android,Social Media,Lagos
TX0019501,PF07319,2024-06-05,2024-06,Bill Payment,22290.0,Success,Android,Social Media,Lagos
TX0019502,PF07319,2024-06-08,2024-06,Transfer,23190.0,Success,Android,Social Media,Lagos
TX0019503,PF07319,2024-07-06,2024-07,Transfer,28880.0,Success,Android,Social Media,Lagos
TX0019504,PF07319,2024-07-23,2024-07,Data Bundle,5200.0,Success,Android,Social Media,Lagos
TX0019505,PF07319,2024-06-30,2024-06,Transfer,50.0,Success,Android,Social Media,Lagos
TX0019506,PF07319,2024-07-19,2024-07,Transfer,45580.0,Success,Android,Social Media,Lagos
TX0019507,PF07319,2024-07-19,2024-07,Transfer,55430.0,Success,Android,Social Media,Lagos
TX0019508,PF07328,2024-03-15,2024-03,Airtime,920.0,Success,Android,Paid Ads,Imo
TX0019509,PF07328,2024-03-07,2024-03,Transfer,11880.0,Success,Android,Paid Ads,Imo
TX0019510,PF07328,2024-03-19,2024-03,Bill Payment,10600.0,Success,Android,Paid Ads,Imo
TX0019511,PF07328,2024-03-05,2024-03,Airtime,460.0,Success,Android,Paid Ads,Imo
TX0019512,PF07328,2024-03-31,2024-03,Investment,15790.0,Success,Android,Paid Ads,Imo
TX0019513,PF07328,2024-04-23,2024-04,Data Bundle,1750.0,Success,Android,Paid Ads,Imo
TX0019514,PF07328,2024-04-01,2024-04,Airtime,380.0,Success,Android,Paid Ads,Imo
TX0019515,PF07328,2024-04-04,2024-04,Savings,5610.0,Success,Android,Paid Ads,Imo
TX0019516,PF07328,2024-04-11,2024-04,Bill Payment,4520.0,Success,Android,Paid Ads,Imo
TX0019517,PF07328,2024-04-16,2024-04,Transfer,27710.0,Success,Android,Paid Ads,Imo
TX0019518,PF07328,2024-09-23,2024-09,Investment,50.0,Success,Android,Paid Ads,Imo
TX0019519,PF07330,2024-04-11,2024-04,Card Payment,9850.0,Success,Web,App Store,Abuja
TX0019520,PF07330,2024-04-13,2024-04,Airtime,780.0,Success,Web,App Store,Abuja
TX0019521,PF07334,2024-04-10,2024-04,Data Bundle,1940.0,Success,iOS,App Store,Abuja
TX0019522,PF07334,2024-04-24,2024-04,Transfer,50.0,Success,iOS,App Store,Abuja
TX0019523,PF07334,2024-04-25,2024-04,Airtime,1070.0,Success,iOS,App Store,Abuja
TX0019524,PF07334,2024-04-06,2024-04,Transfer,30000.0,Success,iOS,App Store,Abuja
TX0019525,PF07334,2024-04-07,2024-04,Transfer,219900.0,Success,iOS,App Store,Abuja
TX0019526,PF07334,2024-04-22,2024-04,Airtime,780.0,Success,iOS,App Store,Abuja
TX0019527,PF07334,2024-04-15,2024-04,Transfer,5950.0,Success,iOS,App Store,Abuja
TX0019528,PF07334,2024-04-15,2024-04,Transfer,7580.0,Failed,iOS,App Store,Abuja
TX0019529,PF07334,2024-05-25,2024-05,Bill Payment,14980.0,Success,iOS,App Store,Abuja
TX0019530,PF07334,2024-05-07,2024-05,Savings,12040.0,Success,iOS,App Store,Abuja
TX0019531,PF07334,2024-04-30,2024-04,Bill Payment,1710.0,Success,iOS,App Store,Abuja
TX0019532,PF07334,2024-05-21,2024-05,Transfer,32020.0,Success,iOS,App Store,Abuja
TX0019533,PF07334,2024-05-06,2024-05,Bill Payment,13010.0,Pending,iOS,App Store,Abuja
TX0019534,PF07334,2024-05-03,2024-05,Savings,12430.0,Success,iOS,App Store,Abuja
TX0019535,PF07334,2024-05-12,2024-05,Airtime,530.0,Success,iOS,App Store,Abuja
TX0019536,PF07334,2024-05-15,2024-05,Airtime,1390.0,Success,iOS,App Store,Abuja
TX0019537,PF07335,2024-07-21,2024-07,Bill Payment,10900.0,Success,Android,Referral,Imo
TX0019538,PF07335,2024-07-16,2024-07,Transfer,18870.0,Success,Android,Referral,Imo
TX0019539,PF07335,2024-07-14,2024-07,Data Bundle,4160.0,Success,Android,Referral,Imo
TX0019540,PF07335,2024-08-01,2024-08,Transfer,39380.0,Success,Android,Referral,Imo
TX0019541,PF07335,2024-08-16,2024-08,Airtime,420.0,Success,Android,Referral,Imo
TX0019542,PF07335,2024-08-23,2024-08,Airtime,640.0,Success,Android,Referral,Imo
TX0019543,PF07335,2024-08-03,2024-08,Transfer,32010.0,Success,Android,Referral,Imo
TX0019544,PF07339,2024-07-25,2024-07,Transfer,76860.0,Success,Web,Referral,Kano
TX0019545,PF07339,2024-07-12,2024-07,Airtime,1590.0,Success,Web,Referral,Kano
TX0019546,PF07339,2024-07-02,2024-07,Data Bundle,2770.0,Success,Web,Referral,Kano
TX0019547,PF07339,2024-07-10,2024-07,Investment,73820.0,Success,Web,Referral,Kano
TX0019548,PF07339,2024-07-08,2024-07,Bill Payment,21650.0,Success,Web,Referral,Kano
TX0019549,PF07339,2024-07-16,2024-07,Data Bundle,3130.0,Success,Web,Referral,Kano
TX0019550,PF07339,2024-07-14,2024-07,Airtime,1330.0,Success,Web,Referral,Kano
TX0019551,PF07339,2024-07-20,2024-07,Transfer,10170.0,Success,Web,Referral,Kano
TX0019552,PF07339,2024-07-03,2024-07,Airtime,1270.0,Success,Web,Referral,Kano
TX0019553,PF07339,2024-06-29,2024-06,Airtime,1300.0,Success,Web,Referral,Kano
TX0019554,PF07339,2024-07-26,2024-07,Bill Payment,14910.0,Success,Web,Referral,Kano
TX0019555,PF07339,2024-07-02,2024-07,Airtime,1150.0,Success,Web,Referral,Kano
TX0019556,PF07339,2024-07-03,2024-07,Bill Payment,11530.0,Success,Web,Referral,Kano
TX0019557,PF07339,2024-07-07,2024-07,Transfer,11260.0,Success,Web,Referral,Kano
TX0019558,PF07339,2024-07-20,2024-07,Bill Payment,20740.0,Success,Web,Referral,Kano
TX0019559,PF07341,2024-05-31,2024-05,Transfer,1060.0,Success,Android,App Store,Kano
TX0019560,PF07341,2024-06-03,2024-06,Bill Payment,10270.0,Success,Android,App Store,Kano
TX0019561,PF07341,2024-06-10,2024-06,Transfer,75570.0,Success,Android,App Store,Kano
TX0019562,PF07341,2024-06-25,2024-06,Bill Payment,17210.0,Success,Android,App Store,Kano
TX0019563,PF07342,2024-02-09,2024-02,Data Bundle,2820.0,Success,Android,Referral,Abuja
TX0019564,PF07342,2024-02-10,2024-02,Savings,15760.0,Success,Android,Referral,Abuja
TX0019565,PF07342,2024-02-10,2024-02,Savings,24920.0,Success,Android,Referral,Abuja
TX0019566,PF07342,2024-01-31,2024-01,Transfer,42740.0,Failed,Android,Referral,Abuja
TX0019567,PF07342,2024-02-21,2024-02,Transfer,50.0,Success,Android,Referral,Abuja
TX0019568,PF07342,2024-02-01,2024-02,Transfer,55640.0,Success,Android,Referral,Abuja
TX0019569,PF07342,2024-02-10,2024-02,Transfer,44140.0,Success,Android,Referral,Abuja
TX0019570,PF07342,2024-02-09,2024-02,Bill Payment,13990.0,Success,Android,Referral,Abuja
TX0019571,PF07342,2024-02-18,2024-02,Airtime,1390.0,Success,Android,Referral,Abuja
TX0019572,PF07342,2024-02-01,2024-02,Airtime,600.0,Success,Android,Referral,Abuja
TX0019573,PF07354,2024-06-15,2024-06,Transfer,128900.0,Success,Android,Social Media,Delta
TX0019574,PF07354,2024-06-22,2024-06,Investment,55000.0,Success,Android,Social Media,Delta
TX0019575,PF07354,2024-06-17,2024-06,Bill Payment,5190.0,Success,Android,Social Media,Delta
TX0019576,PF07354,2024-06-17,2024-06,Data Bundle,3050.0,Success,Android,Social Media,Delta
TX0019577,PF07354,2024-07-16,2024-07,Transfer,50.0,Success,Android,Social Media,Delta
TX0019578,PF07354,2024-07-25,2024-07,Bill Payment,10980.0,Success,Android,Social Media,Delta
TX0019579,PF07361,2024-06-05,2024-06,Transfer,15790.0,Success,Android,Social Media,Oyo
TX0019580,PF07361,2024-06-17,2024-06,Bill Payment,12010.0,Success,Android,Social Media,Oyo
TX0019581,PF07361,2024-06-26,2024-06,Transfer,22320.0,Success,Android,Social Media,Oyo
TX0019582,PF07361,2024-06-14,2024-06,Bill Payment,15820.0,Success,Android,Social Media,Oyo
TX0019583,PF07369,2024-04-12,2024-04,Airtime,540.0,Success,Android,Organic Search,Lagos
TX0019584,PF07369,2024-09-17,2024-09,Data Bundle,1390.0,Success,Android,Organic Search,Lagos
TX0019585,PF07370,2024-08-12,2024-08,Transfer,43430.0,Success,iOS,Paid Ads,Kano
TX0019586,PF07370,2024-08-05,2024-08,Transfer,25800.0,Success,iOS,Paid Ads,Kano
TX0019587,PF07370,2024-08-14,2024-08,Investment,17580.0,Success,iOS,Paid Ads,Kano
TX0019588,PF07370,2024-08-14,2024-08,Transfer,27180.0,Success,iOS,Paid Ads,Kano
TX0019589,PF07371,2024-04-15,2024-04,Transfer,56520.0,Success,iOS,Referral,Kano
TX0019590,PF07371,2024-04-04,2024-04,Bill Payment,16390.0,Success,iOS,Referral,Kano
TX0019591,PF07371,2024-04-09,2024-04,Savings,27650.0,Success,iOS,Referral,Kano
TX0019592,PF07371,2024-04-12,2024-04,Transfer,242500.0,Success,iOS,Referral,Kano
TX0019593,PF07371,2024-04-06,2024-04,Airtime,1470.0,Success,iOS,Referral,Kano
TX0019594,PF07371,2024-03-31,2024-03,Data Bundle,3060.0,Failed,iOS,Referral,Kano
TX0019595,PF07371,2024-04-06,2024-04,Card Payment,15980.0,Success,iOS,Referral,Kano
TX0019596,PF07371,2024-04-25,2024-04,Transfer,40320.0,Pending,iOS,Referral,Kano
TX0019597,PF07378,2024-07-24,2024-07,Investment,9290.0,Success,Android,Organic Search,Edo
TX0019598,PF07378,2024-07-23,2024-07,Airtime,950.0,Success,Android,Organic Search,Edo
TX0019599,PF07378,2024-07-08,2024-07,Transfer,50.0,Success,Android,Organic Search,Edo
TX0019600,PF07378,2024-08-05,2024-08,Transfer,21240.0,Success,Android,Organic Search,Edo
TX0019601,PF07378,2024-08-14,2024-08,Data Bundle,1140.0,Success,Android,Organic Search,Edo
TX0019602,PF07378,2024-08-05,2024-08,Airtime,620.0,Success,Android,Organic Search,Edo
TX0019603,PF07378,2024-08-22,2024-08,Data Bundle,1480.0,Success,Android,Organic Search,Edo
TX0019604,PF07378,2024-08-19,2024-08,Transfer,33440.0,Success,Android,Organic Search,Edo
TX0019605,PF07379,2024-06-30,2024-06,Transfer,20050.0,Success,Android,Social Media,Delta
TX0019606,PF07379,2024-06-29,2024-06,Transfer,63780.0,Success,Android,Social Media,Delta
TX0019607,PF07379,2024-06-29,2024-06,Bill Payment,8450.0,Success,Android,Social Media,Delta
TX0019608,PF07379,2024-07-17,2024-07,Data Bundle,1360.0,Success,Android,Social Media,Delta
TX0019609,PF07379,2024-07-01,2024-07,Bill Payment,6880.0,Success,Android,Social Media,Delta
TX0019610,PF07379,2024-07-08,2024-07,Airtime,1050.0,Success,Android,Social Media,Delta
TX0019611,PF07379,2024-07-06,2024-07,Data Bundle,3810.0,Success,Android,Social Media,Delta
TX0019612,PF07379,2024-07-09,2024-07,Transfer,25650.0,Success,Android,Social Media,Delta
TX0019613,PF07379,2024-07-04,2024-07,Transfer,50.0,Success,Android,Social Media,Delta
TX0019614,PF07379,2024-07-18,2024-07,Transfer,38310.0,Success,Android,Social Media,Delta
TX0019615,PF07379,2024-07-08,2024-07,Data Bundle,2270.0,Failed,Android,Social Media,Delta
TX0019616,PF07379,2024-07-18,2024-07,Transfer,17820.0,Success,Android,Social Media,Delta
TX0019617,PF07380,2024-02-07,2024-02,Bill Payment,16660.0,Success,Android,Social Media,Delta
TX0019618,PF07380,2024-01-31,2024-01,Airtime,420.0,Success,Android,Social Media,Delta
TX0019619,PF07380,2024-03-16,2024-03,Card Payment,4490.0,Success,Android,Social Media,Delta
TX0019620,PF07380,2024-03-23,2024-03,Bill Payment,8090.0,Success,Android,Social Media,Delta
TX0019621,PF07380,2024-03-23,2024-03,Data Bundle,2590.0,Success,Android,Social Media,Delta
TX0019622,PF07380,2024-03-09,2024-03,Airtime,730.0,Success,Android,Social Media,Delta
TX0019623,PF07380,2024-08-01,2024-08,Transfer,24490.0,Success,Android,Social Media,Delta
TX0019624,PF07380,2024-08-12,2024-08,Bill Payment,9120.0,Success,Android,Social Media,Delta
TX0019625,PF07380,2024-08-16,2024-08,Transfer,50.0,Success,Android,Social Media,Delta
TX0019626,PF07380,2024-08-16,2024-08,Data Bundle,2610.0,Success,Android,Social Media,Delta
TX0019627,PF07387,2024-03-21,2024-03,Savings,19430.0,Success,Android,Referral,Abuja
TX0019628,PF07387,2024-03-14,2024-03,Airtime,940.0,Success,Android,Referral,Abuja
TX0019629,PF07387,2024-03-11,2024-03,Card Payment,15020.0,Success,Android,Referral,Abuja
TX0019630,PF07387,2024-03-09,2024-03,Data Bundle,2610.0,Success,Android,Referral,Abuja
TX0019631,PF07387,2024-03-14,2024-03,Bill Payment,19350.0,Success,Android,Referral,Abuja
TX0019632,PF07387,2024-03-25,2024-03,Airtime,1160.0,Success,Android,Referral,Abuja
TX0019633,PF07387,2024-03-13,2024-03,Airtime,1150.0,Success,Android,Referral,Abuja
TX0019634,PF07387,2024-03-05,2024-03,Savings,8940.0,Success,Android,Referral,Abuja
TX0019635,PF07387,2024-03-17,2024-03,Data Bundle,3250.0,Success,Android,Referral,Abuja
TX0019636,PF07387,2024-03-20,2024-03,Transfer,18470.0,Success,Android,Referral,Abuja
TX0019637,PF07387,2024-03-16,2024-03,Savings,27000.0,Success,Android,Referral,Abuja
TX0019638,PF07387,2024-03-23,2024-03,Transfer,45960.0,Success,Android,Referral,Abuja
TX0019639,PF07389,2024-03-07,2024-03,Transfer,32520.0,Success,Android,Organic Search,Delta
TX0019640,PF07389,2024-03-12,2024-03,Savings,10460.0,Success,Android,Organic Search,Delta
TX0019641,PF07389,2024-03-04,2024-03,Transfer,34260.0,Success,Android,Organic Search,Delta
TX0019642,PF07389,2024-03-17,2024-03,Bill Payment,11920.0,Success,Android,Organic Search,Delta
TX0019643,PF07389,2024-03-20,2024-03,Transfer,27010.0,Success,Android,Organic Search,Delta
TX0019644,PF07389,2024-03-26,2024-03,Airtime,860.0,Success,Android,Organic Search,Delta
TX0019645,PF07389,2024-03-13,2024-03,Savings,5830.0,Success,Android,Organic Search,Delta
TX0019646,PF07392,2024-06-04,2024-06,Investment,34150.0,Success,Android,App Store,Imo
TX0019647,PF07392,2024-06-03,2024-06,Bill Payment,12010.0,Success,Android,App Store,Imo
TX0019648,PF07392,2024-06-09,2024-06,Transfer,24090.0,Success,Android,App Store,Imo
TX0019649,PF07392,2024-06-03,2024-06,Transfer,50.0,Success,Android,App Store,Imo
TX0019650,PF07392,2024-06-13,2024-06,Bill Payment,15820.0,Pending,Android,App Store,Imo
TX0019651,PF07392,2024-06-23,2024-06,Airtime,540.0,Success,Android,App Store,Imo
TX0019652,PF07392,2024-07-09,2024-07,Airtime,880.0,Success,Android,App Store,Imo
TX0019653,PF07392,2024-07-19,2024-07,Investment,49330.0,Failed,Android,App Store,Imo
TX0019654,PF07392,2024-07-11,2024-07,Airtime,290.0,Success,Android,App Store,Imo
TX0019655,PF07392,2024-06-30,2024-06,Airtime,130.0,Success,Android,App Store,Imo
TX0019656,PF07392,2024-06-29,2024-06,Bill Payment,5310.0,Success,Android,App Store,Imo
TX0019657,PF07392,2024-07-04,2024-07,Airtime,810.0,Success,Android,App Store,Imo
TX0019658,PF07392,2024-07-03,2024-07,Transfer,36350.0,Success,Android,App Store,Imo
TX0019659,PF07392,2024-07-06,2024-07,Savings,20380.0,Success,Android,App Store,Imo
TX0019660,PF07392,2024-08-29,2024-08,Airtime,160.0,Success,Android,App Store,Imo
TX0019661,PF07392,2024-09-01,2024-09,Transfer,24610.0,Success,Android,App Store,Imo
TX0019662,PF07392,2024-09-04,2024-09,Bill Payment,10400.0,Success,Android,App Store,Imo
TX0019663,PF07392,2024-09-25,2024-09,Airtime,330.0,Success,Android,App Store,Imo
TX0019664,PF07392,2024-09-06,2024-09,Bill Payment,19960.0,Success,Android,App Store,Imo
TX0019665,PF07393,2024-02-01,2024-02,Transfer,408900.0,Success,Android,Organic Search,Lagos
TX0019666,PF07393,2024-02-23,2024-02,Bill Payment,4070.0,Success,Android,Organic Search,Lagos
TX0019667,PF07393,2024-02-14,2024-02,Investment,46150.0,Success,Android,Organic Search,Lagos
TX0019668,PF07393,2024-03-15,2024-03,Investment,50.0,Success,Android,Organic Search,Lagos
TX0019669,PF07393,2024-03-28,2024-03,Data Bundle,2620.0,Failed,Android,Organic Search,Lagos
TX0019670,PF07393,2024-03-28,2024-03,Bill Payment,50.0,Success,Android,Organic Search,Lagos
TX0019671,PF07393,2024-04-03,2024-04,Airtime,460.0,Failed,Android,Organic Search,Lagos
TX0019672,PF07393,2024-04-05,2024-04,Bill Payment,8410.0,Success,Android,Organic Search,Lagos
TX0019673,PF07393,2024-04-11,2024-04,Airtime,720.0,Success,Android,Organic Search,Lagos
TX0019674,PF07394,2024-03-03,2024-03,Transfer,46430.0,Success,iOS,Referral,Lagos
TX0019675,PF07394,2024-03-22,2024-03,Data Bundle,1250.0,Success,iOS,Referral,Lagos
TX0019676,PF07394,2024-03-12,2024-03,Transfer,14980.0,Success,iOS,Referral,Lagos
TX0019677,PF07394,2024-04-16,2024-04,Data Bundle,2730.0,Success,iOS,Referral,Lagos
TX0019678,PF07394,2024-04-18,2024-04,Investment,2600.0,Success,iOS,Referral,Lagos
TX0019679,PF07394,2024-04-23,2024-04,Card Payment,1670.0,Success,iOS,Referral,Lagos
TX0019680,PF07394,2024-04-01,2024-04,Transfer,27300.0,Success,iOS,Referral,Lagos
TX0019681,PF07394,2024-04-26,2024-04,Airtime,570.0,Success,iOS,Referral,Lagos
TX0019682,PF07394,2024-05-08,2024-05,Transfer,50.0,Success,iOS,Referral,Lagos
TX0019683,PF07394,2024-05-03,2024-05,Data Bundle,2200.0,Success,iOS,Referral,Lagos
TX0019684,PF07394,2024-05-16,2024-05,Transfer,61190.0,Success,iOS,Referral,Lagos
TX0019685,PF07394,2024-05-27,2024-05,Airtime,450.0,Success,iOS,Referral,Lagos
TX0019686,PF07394,2024-05-20,2024-05,Transfer,65950.0,Pending,iOS,Referral,Lagos
TX0019687,PF07394,2024-05-05,2024-05,Investment,27440.0,Success,iOS,Referral,Lagos
TX0019688,PF07394,2024-06-23,2024-06,Data Bundle,890.0,Success,iOS,Referral,Lagos
TX0019689,PF07394,2024-06-26,2024-06,Transfer,8090.0,Success,iOS,Referral,Lagos
TX0019690,PF07394,2024-06-15,2024-06,Transfer,13140.0,Success,iOS,Referral,Lagos
TX0019691,PF07394,2024-06-27,2024-06,Data Bundle,1880.0,Success,iOS,Referral,Lagos
TX0019692,PF07394,2024-05-30,2024-05,Airtime,760.0,Success,iOS,Referral,Lagos
TX0019693,PF07394,2024-06-09,2024-06,Transfer,23950.0,Success,iOS,Referral,Lagos
TX0019694,PF07398,2024-03-03,2024-03,Bill Payment,740.0,Success,iOS,Organic Search,Abuja
TX0019695,PF07398,2024-03-14,2024-03,Data Bundle,2430.0,Success,iOS,Organic Search,Abuja
TX0019696,PF07398,2024-03-13,2024-03,Bill Payment,4430.0,Success,iOS,Organic Search,Abuja
TX0019697,PF07398,2024-03-14,2024-03,Transfer,50.0,Failed,iOS,Organic Search,Abuja
TX0019698,PF07398,2024-03-02,2024-03,Savings,15500.0,Success,iOS,Organic Search,Abuja
TX0019699,PF07398,2024-03-23,2024-03,Bill Payment,2550.0,Success,iOS,Organic Search,Abuja
TX0019700,PF07401,2024-06-16,2024-06,Transfer,79040.0,Success,Android,Organic Search,Rivers
TX0019701,PF07401,2024-06-24,2024-06,Airtime,50.0,Success,Android,Organic Search,Rivers
TX0019702,PF07401,2024-06-02,2024-06,Bill Payment,3900.0,Success,Android,Organic Search,Rivers
TX0019703,PF07401,2024-06-26,2024-06,Airtime,2300.0,Success,Android,Organic Search,Rivers
TX0019704,PF07401,2024-06-17,2024-06,Airtime,460.0,Success,Android,Organic Search,Rivers
TX0019705,PF07401,2024-06-03,2024-06,Bill Payment,11700.0,Success,Android,Organic Search,Rivers
TX0019706,PF07401,2024-06-14,2024-06,Card Payment,4530.0,Success,Android,Organic Search,Rivers
TX0019707,PF07403,2024-07-15,2024-07,Airtime,510.0,Success,Android,Referral,Abuja
TX0019708,PF07403,2024-07-16,2024-07,Transfer,9060.0,Success,Android,Referral,Abuja
TX0019709,PF07403,2024-07-08,2024-07,Transfer,21680.0,Failed,Android,Referral,Abuja
TX0019710,PF07403,2024-07-23,2024-07,Card Payment,200.0,Success,Android,Referral,Abuja
TX0019711,PF07403,2024-07-19,2024-07,Transfer,50.0,Success,Android,Referral,Abuja
TX0019712,PF07403,2024-07-18,2024-07,Bill Payment,50.0,Success,Android,Referral,Abuja
TX0019713,PF07408,2024-05-31,2024-05,Transfer,32740.0,Success,Android,Paid Ads,Edo
TX0019714,PF07408,2024-06-17,2024-06,Savings,17770.0,Pending,Android,Paid Ads,Edo
TX0019715,PF07408,2024-06-16,2024-06,Transfer,77660.0,Success,Android,Paid Ads,Edo
TX0019716,PF07408,2024-06-11,2024-06,Investment,61740.0,Success,Android,Paid Ads,Edo
TX0019717,PF07408,2024-06-24,2024-06,Savings,19620.0,Success,Android,Paid Ads,Edo
TX0019718,PF07408,2024-06-05,2024-06,Transfer,71880.0,Success,Android,Paid Ads,Edo
TX0019719,PF07408,2024-06-12,2024-06,Transfer,83230.0,Success,Android,Paid Ads,Edo
TX0019720,PF07408,2024-06-01,2024-06,Transfer,14260.0,Success,Android,Paid Ads,Edo
TX0019721,PF07408,2024-06-09,2024-06,Data Bundle,4380.0,Success,Android,Paid Ads,Edo
TX0019722,PF07408,2024-06-03,2024-06,Savings,11580.0,Success,Android,Paid Ads,Edo
TX0019723,PF07408,2024-06-14,2024-06,Transfer,21760.0,Pending,Android,Paid Ads,Edo
TX0019724,PF07408,2024-07-11,2024-07,Data Bundle,3660.0,Success,Android,Paid Ads,Edo
TX0019725,PF07408,2024-07-18,2024-07,Bill Payment,18590.0,Success,Android,Paid Ads,Edo
TX0019726,PF07408,2024-07-09,2024-07,Transfer,29730.0,Success,Android,Paid Ads,Edo
TX0019727,PF07408,2024-07-25,2024-07,Bill Payment,20260.0,Success,Android,Paid Ads,Edo
TX0019728,PF07408,2024-07-16,2024-07,Bill Payment,33150.0,Success,Android,Paid Ads,Edo
TX0019729,PF07408,2024-07-24,2024-07,Airtime,980.0,Success,Android,Paid Ads,Edo
TX0019730,PF07408,2024-07-24,2024-07,Transfer,10840.0,Failed,Android,Paid Ads,Edo
TX0019731,PF07408,2024-07-26,2024-07,Data Bundle,4170.0,Success,Android,Paid Ads,Edo
TX0019732,PF07408,2024-07-26,2024-07,Bill Payment,11720.0,Failed,Android,Paid Ads,Edo
TX0019733,PF07408,2024-07-08,2024-07,Bill Payment,25780.0,Success,Android,Paid Ads,Edo
TX0019734,PF07408,2024-07-08,2024-07,Data Bundle,3100.0,Success,Android,Paid Ads,Edo
TX0019735,PF07408,2024-07-08,2024-07,Airtime,690.0,Success,Android,Paid Ads,Edo
TX0019736,PF07408,2024-07-03,2024-07,Transfer,9150.0,Success,Android,Paid Ads,Edo
TX0019737,PF07408,2024-06-29,2024-06,Airtime,1380.0,Success,Android,Paid Ads,Edo
TX0019738,PF07408,2024-07-03,2024-07,Bill Payment,10560.0,Success,Android,Paid Ads,Edo
TX0019739,PF07408,2024-07-04,2024-07,Transfer,36640.0,Success,Android,Paid Ads,Edo
TX0019740,PF07408,2024-07-24,2024-07,Bill Payment,21860.0,Success,Android,Paid Ads,Edo
TX0019741,PF07408,2024-07-07,2024-07,Investment,58060.0,Success,Android,Paid Ads,Edo
TX0019742,PF07408,2024-07-21,2024-07,Data Bundle,2420.0,Success,Android,Paid Ads,Edo
TX0019743,PF07408,2024-07-16,2024-07,Bill Payment,12230.0,Success,Android,Paid Ads,Edo
TX0019744,PF07408,2024-07-03,2024-07,Bill Payment,14340.0,Success,Android,Paid Ads,Edo
TX0019745,PF07408,2024-08-06,2024-08,Bill Payment,21350.0,Success,Android,Paid Ads,Edo
TX0019746,PF07408,2024-08-15,2024-08,Transfer,9020.0,Success,Android,Paid Ads,Edo
TX0019747,PF07408,2024-08-15,2024-08,Bill Payment,28010.0,Success,Android,Paid Ads,Edo
TX0019748,PF07408,2024-08-24,2024-08,Airtime,800.0,Success,Android,Paid Ads,Edo
TX0019749,PF07408,2024-08-10,2024-08,Transfer,12710.0,Success,Android,Paid Ads,Edo
